device_id,timestamp,accuracy,heading_d,latitude,longitude
Tango,1999-12-31T21:18:27Z,4,245.5,-24.18748,30.86915
Tango,1999-12-31T21:18:30Z,12,208.4,-24.187511,30.8691
Tango,1999-12-31T21:18:35Z,24,186.3,-24.187592,30.869076
Tango,1999-12-31T21:18:40Z,23,209.3,-24.18776,30.869
Tango,1999-12-31T21:18:48Z,4,214.4,-24.187786,30.868996
Tango,1999-12-31T21:18:51Z,10,229.3,-24.187876,30.868906
Tango,1999-12-31T21:18:58Z,16,208.9,-24.188004,30.86874
Tango,1999-12-31T21:19:01Z,19,216.7,-24.188082,30.868689
Tango,1999-12-31T21:19:05Z,28,223,-24.188166,30.8686
Tango,1999-12-31T21:19:14Z,33,193.6,-24.188305,30.868462
Tango,1999-12-31T21:19:19Z,33,190.3,-24.188383,30.868446
Tango,1999-12-31T21:19:22Z,42,180.2,-24.188477,30.86844
Tango,1999-12-31T21:19:26Z,51,175.4,-24.188622,30.868464
Tango,1999-12-31T21:19:29Z,46,184.9,-24.188698,30.868456
Tango,1999-12-31T21:19:32Z,33,183.8,-24.188778,30.86844
Tango,1999-12-31T21:19:37Z,34,196.5,-24.188889,30.868406
Tango,1999-12-31T21:19:40Z,34,194.5,-24.188992,30.86836
Tango,1999-12-31T21:19:44Z,33,182.8,-24.18912,30.868322
Tango,1999-12-31T21:19:50Z,33,172.3,-24.189377,30.86836
Tango,1999-12-31T21:19:57Z,33,147.9,-24.18958,30.868431
Tango,1999-12-31T21:20:02Z,33,135.9,-24.189625,30.868484
Tango,1999-12-31T21:20:07Z,33,155,-24.189726,30.86856
Tango,1999-12-31T21:20:12Z,34,164.6,-24.189789,30.868587
Tango,1999-12-31T21:20:19Z,30,180,-24.1899,30.868568
Tango,1999-12-31T21:20:38Z,3,0,-24.189877,30.868565
Tango,1999-12-31T21:21:10Z,5,217.8,-24.189869,30.868534
Tango,1999-12-31T21:21:13Z,12,183.9,-24.189953,30.868525
Tango,1999-12-31T21:21:16Z,17,194.1,-24.190031,30.868517
Tango,1999-12-31T21:21:20Z,16,204,-24.190107,30.868488
Tango,1999-12-31T21:21:23Z,17,223.7,-24.190172,30.868431
Tango,1999-12-31T21:21:28Z,8,251.8,-24.190235,30.868263
Tango,1999-12-31T21:21:32Z,4,232,-24.190294,30.868172
Tango,1999-12-31T21:21:35Z,4,264.9,-24.190329,30.86809
Tango,1999-12-31T21:21:38Z,3,256.1,-24.190332,30.868006
Tango,1999-12-31T21:21:41Z,3,231.1,-24.190365,30.867935
Tango,1999-12-31T21:21:45Z,4,231,-24.190453,30.867836
Tango,1999-12-31T21:21:48Z,4,231,-24.190508,30.86776
Tango,1999-12-31T21:21:52Z,4,181.3,-24.190592,30.867708
Tango,1999-12-31T21:21:56Z,3,182,-24.190666,30.867723
Tango,1999-12-31T21:21:59Z,3,178.5,-24.190731,30.867723
Tango,1999-12-31T21:22:03Z,3,150,-24.19082,30.86775
Tango,1999-12-31T21:22:06Z,4,149,-24.190886,30.867802
Tango,1999-12-31T21:22:10Z,3,149,-24.190971,30.867865
Tango,1999-12-31T21:22:13Z,3,145,-24.191046,30.867916
Tango,1999-12-31T21:22:17Z,3,160.5,-24.191135,30.867975
Tango,1999-12-31T21:22:20Z,3,166,-24.191175,30.867985
Tango,1999-12-31T21:23:07Z,4,202.3,-24.191236,30.867966
Tango,1999-12-31T21:23:10Z,4,204,-24.191343,30.867905
Tango,1999-12-31T21:23:14Z,4,192,-24.1915,30.867851
Tango,1999-12-31T21:23:17Z,3,194,-24.191631,30.86782
Tango,1999-12-31T21:23:21Z,3,202,-24.191814,30.867746
Tango,1999-12-31T21:23:25Z,3,203,-24.191978,30.867666
Tango,1999-12-31T21:23:28Z,4,181.5,-24.192097,30.867647
Tango,1999-12-31T21:23:32Z,4,198,-24.192244,30.867617
Tango,1999-12-31T21:23:35Z,4,200,-24.192366,30.867567
Tango,1999-12-31T21:23:39Z,4,214,-24.192505,30.867504
Tango,1999-12-31T21:23:42Z,4,197.9,-24.192589,30.867443
Tango,1999-12-31T21:23:45Z,4,170,-24.192736,30.867443
Tango,1999-12-31T21:23:49Z,4,172,-24.192976,30.867496
Tango,1999-12-31T21:23:52Z,4,173,-24.193146,30.867516
Tango,1999-12-31T21:23:55Z,4,172,-24.193316,30.86754
Tango,1999-12-31T21:23:59Z,4,174,-24.193537,30.867573
Tango,1999-12-31T21:24:03Z,4,183,-24.193758,30.86756
Tango,1999-12-31T21:24:06Z,4,181,-24.19392,30.867556
Tango,1999-12-31T21:24:10Z,4,184,-24.194103,30.86754
Tango,1999-12-31T21:24:14Z,4,171,-24.194294,30.86754
Tango,1999-12-31T21:24:18Z,4,175,-24.194485,30.867577
Tango,1999-12-31T21:24:22Z,4,181,-24.194654,30.86758
Tango,1999-12-31T21:24:26Z,4,187,-24.194794,30.867567
Tango,1999-12-31T21:24:30Z,4,185,-24.194967,30.867546
Tango,1999-12-31T21:24:34Z,4,185,-24.195145,30.867533
Tango,1999-12-31T21:24:38Z,4,181,-24.195324,30.86752
Tango,1999-12-31T21:24:42Z,3,185,-24.195517,30.86751
Tango,1999-12-31T21:24:46Z,3,193.1,-24.195677,30.867474
Tango,1999-12-31T21:24:49Z,3,199,-24.1958,30.867434
Tango,1999-12-31T21:24:53Z,4,205.8,-24.195951,30.86736
Tango,1999-12-31T21:24:57Z,4,203.7,-24.196114,30.86728
Tango,1999-12-31T21:25:00Z,3,197,-24.196243,30.867231
Tango,1999-12-31T21:25:04Z,3,197,-24.196434,30.867168
Tango,1999-12-31T21:25:08Z,4,197,-24.196571,30.867128
Tango,1999-12-31T21:25:11Z,4,194.9,-24.196678,30.867096
Tango,1999-12-31T21:25:15Z,4,194,-24.196856,30.867044
Tango,1999-12-31T21:25:19Z,4,202,-24.197033,30.866978
Tango,1999-12-31T21:25:22Z,4,202,-24.197168,30.866913
Tango,1999-12-31T21:25:26Z,4,192,-24.19733,30.866858
Tango,1999-12-31T21:25:30Z,4,194,-24.19752,30.86681
Tango,1999-12-31T21:25:33Z,4,193.9,-24.197628,30.86678
Tango,1999-12-31T21:25:37Z,3,195,-24.1978,30.866734
Tango,1999-12-31T21:25:40Z,4,194,-24.197926,30.866695
Tango,1999-12-31T21:25:44Z,3,195.4,-24.198105,30.866655
Tango,1999-12-31T21:25:47Z,3,199,-24.198233,30.86661
Tango,1999-12-31T21:25:51Z,3,198,-24.198387,30.866549
Tango,1999-12-31T21:25:55Z,3,196,-24.198544,30.866488
Tango,1999-12-31T21:25:59Z,4,190,-24.198725,30.866447
Tango,1999-12-31T21:26:02Z,4,183,-24.19886,30.866436
Tango,1999-12-31T21:26:06Z,4,168,-24.199057,30.866451
Tango,1999-12-31T21:26:09Z,4,166,-24.199202,30.866491
Tango,1999-12-31T21:26:13Z,4,152.4,-24.199356,30.86656
Tango,1999-12-31T21:26:17Z,4,140,-24.19948,30.866673
Tango,1999-12-31T21:26:20Z,4,146,-24.199594,30.866756
Tango,1999-12-31T21:26:23Z,4,153,-24.199709,30.866829
Tango,1999-12-31T21:26:26Z,4,150,-24.19984,30.866903
Tango,1999-12-31T21:26:30Z,4,147,-24.199991,30.867014
Tango,1999-12-31T21:26:34Z,3,146,-24.20014,30.867117
Tango,1999-12-31T21:26:38Z,3,155,-24.200314,30.867218
Tango,1999-12-31T21:26:41Z,3,159,-24.200428,30.867266
Tango,1999-12-31T21:26:44Z,3,147.5,-24.200533,30.867329
Tango,1999-12-31T21:26:48Z,3,165,-24.200727,30.867428
Tango,1999-12-31T21:26:51Z,4,167,-24.200865,30.867456
Tango,1999-12-31T21:26:55Z,4,169,-24.201015,30.867493
Tango,1999-12-31T21:26:58Z,4,171.5,-24.201143,30.867508
Tango,1999-12-31T21:27:02Z,4,164,-24.201336,30.867558
Tango,1999-12-31T21:27:06Z,4,162,-24.201494,30.867603
Tango,1999-12-31T21:27:10Z,4,162,-24.201658,30.867664
Tango,1999-12-31T21:27:14Z,4,163,-24.201824,30.86772
Tango,1999-12-31T21:27:17Z,4,168,-24.201971,30.867764
Tango,1999-12-31T21:27:21Z,4,170,-24.2021,30.867788
Tango,1999-12-31T21:27:25Z,4,156,-24.202251,30.867851
Tango,1999-12-31T21:27:29Z,4,159.1,-24.202398,30.867912
Tango,1999-12-31T21:27:32Z,4,150,-24.202536,30.86798
Tango,1999-12-31T21:27:35Z,4,135.1,-24.20265,30.86808
Tango,1999-12-31T21:27:38Z,4,131,-24.202751,30.86821
Tango,1999-12-31T21:27:41Z,4,133,-24.202848,30.868326
Tango,1999-12-31T21:27:45Z,4,132,-24.202951,30.868452
Tango,1999-12-31T21:27:49Z,3,135,-24.203074,30.868582
Tango,1999-12-31T21:27:53Z,3,136.6,-24.20319,30.868708
Tango,1999-12-31T21:27:56Z,3,137,-24.203293,30.868809
Tango,1999-12-31T21:28:00Z,3,133,-24.203417,30.868937
Tango,1999-12-31T21:28:04Z,4,124,-24.2035,30.869057
Tango,1999-12-31T21:28:07Z,3,126,-24.203568,30.86916
Tango,1999-12-31T21:28:11Z,3,131.4,-24.203669,30.869287
Tango,1999-12-31T21:28:14Z,4,136,-24.203754,30.869385
Tango,1999-12-31T21:28:18Z,5,138,-24.203863,30.869495
Tango,1999-12-31T21:28:22Z,6,135,-24.203983,30.869616
Tango,1999-12-31T21:28:25Z,6,134,-24.204073,30.869713
Tango,1999-12-31T21:28:28Z,8,135.9,-24.204168,30.869818
Tango,1999-12-31T21:28:32Z,8,135,-24.204296,30.86994
Tango,1999-12-31T21:28:36Z,8,135,-24.204412,30.870064
Tango,1999-12-31T21:28:39Z,7,138,-24.204515,30.87018
Tango,1999-12-31T21:28:43Z,6,143,-24.20466,30.870296
Tango,1999-12-31T21:28:47Z,6,129.1,-24.204796,30.87043
Tango,1999-12-31T21:28:50Z,7,124,-24.20487,30.870552
Tango,1999-12-31T21:28:54Z,8,144,-24.20498,30.870722
Tango,1999-12-31T21:28:58Z,6,144,-24.205149,30.870852
Tango,1999-12-31T21:29:02Z,6,138,-24.205309,30.870998
Tango,1999-12-31T21:29:05Z,6,141,-24.205418,30.871103
Tango,1999-12-31T21:29:09Z,6,144,-24.205542,30.871204
Tango,1999-12-31T21:29:12Z,16,141.6,-24.205635,30.871284
Tango,1999-12-31T21:29:16Z,27,129.7,-24.205748,30.87138
Tango,1999-12-31T21:29:20Z,34,144.7,-24.205864,30.871452
Tango,1999-12-31T21:29:23Z,34,145.3,-24.205976,30.871548
Tango,1999-12-31T21:29:27Z,33,142.9,-24.206087,30.871635
Tango,1999-12-31T21:29:32Z,13,149.7,-24.206272,30.871769
Tango,1999-12-31T21:29:36Z,8,173,-24.206388,30.871778
Tango,1999-12-31T21:29:39Z,8,176,-24.20646,30.871777
Tango,1999-12-31T21:29:42Z,8,173.9,-24.206553,30.871769
Tango,1999-12-31T21:29:46Z,7,181,-24.206678,30.87176
Tango,1999-12-31T21:29:50Z,14,179.6,-24.206783,30.871758
Tango,1999-12-31T21:29:54Z,18,176.7,-24.206867,30.871756
Tango,1999-12-31T21:29:57Z,19,180.7,-24.20697,30.871752
Tango,1999-12-31T21:30:01Z,24,184.7,-24.207054,30.871733
Tango,1999-12-31T21:30:04Z,26,186.4,-24.207169,30.871714
Tango,1999-12-31T21:30:07Z,31,186.2,-24.20727,30.871702
Tango,1999-12-31T21:30:12Z,34,181.1,-24.207378,30.871693
Tango,1999-12-31T21:30:15Z,34,180.2,-24.207506,30.871693
Tango,1999-12-31T21:30:18Z,29,186.5,-24.207666,30.87168
Tango,1999-12-31T21:30:23Z,28,187,-24.207802,30.87166
Tango,1999-12-31T21:30:27Z,33,182,-24.207922,30.871643
Tango,1999-12-31T21:30:29Z,34,183.6,-24.208029,30.871635
Tango,1999-12-31T21:30:34Z,33,189.9,-24.208162,30.871622
Tango,1999-12-31T21:30:37Z,33,208.3,-24.208267,30.871572
Tango,1999-12-31T21:30:43Z,34,209.5,-24.20846,30.871416
Tango,1999-12-31T21:30:47Z,30,173.4,-24.208605,30.871351
Tango,1999-12-31T21:30:50Z,25,174.6,-24.20872,30.871374
Tango,1999-12-31T21:30:54Z,22,163.1,-24.208832,30.871414
Tango,1999-12-31T21:30:59Z,15,135,-24.209066,30.871614
Tango,1999-12-31T21:31:02Z,20,201.2,-24.20916,30.871706
Tango,1999-12-31T21:31:05Z,34,142.1,-24.209246,30.87175
Tango,1999-12-31T21:31:10Z,33,153.8,-24.209362,30.871826
Tango,1999-12-31T21:31:15Z,33,148.2,-24.209587,30.871964
Tango,1999-12-31T21:31:18Z,34,141.7,-24.209673,30.872034
Tango,1999-12-31T21:31:23Z,34,141.1,-24.209757,30.872112
Tango,1999-12-31T21:31:26Z,33,140.5,-24.209822,30.872175
Tango,1999-12-31T21:31:29Z,34,150,-24.209888,30.87224
Tango,1999-12-31T21:31:33Z,33,176.9,-24.209991,30.872265
Tango,1999-12-31T21:31:36Z,33,199,-24.210089,30.872246
Tango,1999-12-31T21:31:40Z,34,203.9,-24.210213,30.872175
Tango,1999-12-31T21:31:46Z,33,211.2,-24.210407,30.872025
Tango,1999-12-31T21:31:50Z,33,211.8,-24.210545,30.8719
Tango,1999-12-31T21:31:54Z,21,210.6,-24.210728,30.871752
Tango,1999-12-31T21:31:57Z,18,215.2,-24.210829,30.871675
Tango,1999-12-31T21:32:04Z,19,219.5,-24.211042,30.871504
Tango,1999-12-31T21:32:08Z,22,227.2,-24.211138,30.871405
Tango,1999-12-31T21:32:13Z,16,214.8,-24.211245,30.871277
Tango,1999-12-31T21:32:19Z,18,212,-24.211445,30.871157
Tango,1999-12-31T21:32:25Z,22,218,-24.211643,30.870989
Tango,1999-12-31T21:32:30Z,6,210,-24.21184,30.870811
Tango,1999-12-31T21:32:36Z,4,217,-24.212069,30.870628
Tango,1999-12-31T21:32:42Z,4,209,-24.212334,30.870453
Tango,1999-12-31T21:32:47Z,4,228,-24.212536,30.87026
Tango,1999-12-31T21:32:53Z,4,229,-24.212751,30.86998
Tango,1999-12-31T21:32:58Z,4,235,-24.212923,30.86972
Tango,1999-12-31T21:33:04Z,4,233,-24.213118,30.869394
Tango,1999-12-31T21:33:10Z,4,230,-24.21334,30.869066
Tango,1999-12-31T21:33:16Z,4,205,-24.213663,30.868816
Tango,1999-12-31T21:33:21Z,4,217,-24.21394,30.86864
Tango,1999-12-31T21:33:27Z,4,235,-24.214191,30.868324
Tango,1999-12-31T21:33:32Z,4,240,-24.214352,30.86806
Tango,1999-12-31T21:33:38Z,4,220,-24.214563,30.86774
Tango,1999-12-31T21:33:43Z,4,204,-24.21482,30.867558
Tango,1999-12-31T21:33:49Z,4,201,-24.21514,30.867409
Tango,1999-12-31T21:33:55Z,3,204,-24.215488,30.867256
Tango,1999-12-31T21:34:01Z,3,218,-24.215849,30.86706
Tango,1999-12-31T21:34:06Z,4,227,-24.216091,30.866776
Tango,1999-12-31T21:34:12Z,3,228,-24.216362,30.866442
Tango,1999-12-31T21:34:18Z,4,231,-24.21661,30.866114
Tango,1999-12-31T21:34:24Z,4,231,-24.216814,30.865768
Tango,1999-12-31T21:34:29Z,4,208,-24.217075,30.865564
Tango,1999-12-31T21:34:34Z,4,224,-24.217306,30.865362
Tango,1999-12-31T21:34:40Z,4,222,-24.217545,30.865108
Tango,1999-12-31T21:34:46Z,3,218,-24.217796,30.864853
Tango,1999-12-31T21:34:51Z,4,223,-24.218054,30.864634
Tango,1999-12-31T21:34:57Z,4,224,-24.218365,30.864334
Tango,1999-12-31T21:35:02Z,3,224,-24.21859,30.864098
Tango,1999-12-31T21:35:08Z,3,217,-24.218864,30.863844
Tango,1999-12-31T21:35:13Z,4,223,-24.219086,30.86364
Tango,1999-12-31T21:35:19Z,4,234,-24.219343,30.863344
Tango,1999-12-31T21:35:25Z,4,228,-24.219597,30.863035
Tango,1999-12-31T21:35:30Z,4,256.7,-24.219715,30.862806
Tango,1999-12-31T21:35:36Z,4,266,-24.219748,30.862389
Tango,1999-12-31T21:35:41Z,4,257,-24.219774,30.862083
Tango,1999-12-31T21:35:47Z,4,163,-24.22004,30.861938
Tango,1999-12-31T21:35:53Z,3,147,-24.220394,30.862204
Tango,1999-12-31T21:35:59Z,4,146,-24.220749,30.86246
Tango,1999-12-31T21:36:05Z,3,146,-24.221075,30.8627
Tango,1999-12-31T21:36:10Z,3,145,-24.221348,30.862894
Tango,1999-12-31T21:36:15Z,4,145,-24.221617,30.863092
Tango,1999-12-31T21:36:21Z,4,145,-24.221931,30.86332
