X,Y,Timestamp,Distance (,Seconds Si,Accuracy (,Altitude (,DeviceId,Heading (D,Latitude,Longitude,Speed (km/,Cumulative
30.941122,-24.185354,2021/04/28 10:10:12.000,0.011002653348582,"4","3",425.600000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,241.000000000000000,-24.185354000000000,30.941122000000000,9.359999999999999,70.430000000000007
30.941029,-24.185398,2021/04/28 10:10:16.000,0.010630045701448,"4","3",425.899999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,247.000000000000000,-24.185397999999999,30.941029000000000,9.359999999999999,70.439999999999998
30.940905,-24.185425,2021/04/28 10:10:20.000,0.012935313088512,"4","2",425.399999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,268.000000000000000,-24.185424999999999,30.940905000000001,10.080000000000000,70.450000000000003
30.940777,-24.185415,2021/04/28 10:10:24.000,0.013035263557916,"4","2",425.899999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,270.000000000000000,-24.185414999999999,30.940777000000001,10.800000000000001,70.469999999999999
30.94068,-24.18542,2021/04/28 10:10:28.000,0.009857957702682,"4","2",425.600000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,268.800000000000011,-24.185420000000001,30.940680000000000,9.720000000000001,70.469999999999999
30.940712,-24.185425,2021/04/28 10:10:43.000,0.003294215689650,"15","2",426.300000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,89.000000000000000,-24.185424999999999,30.940712000000001,1.080000000000000,70.480000000000004
30.940742,-24.18542,2021/04/28 10:11:34.000,0.003094385153019,"51","4",426.600000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,72.000000000000000,-24.185420000000001,30.940742000000000,0.720000000000000,70.480000000000004
30.94078,-24.185415,2021/04/28 10:11:41.000,0.003895632560482,"7","4",425.800000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,64.000000000000000,-24.185414999999999,30.940780000000000,1.800000000000000,70.489999999999995
30.940811,-24.1854,2021/04/28 10:11:44.000,0.003560570216217,"3","4",426.399999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,63.000000000000000,-24.185400000000001,30.940811000000000,1.800000000000000,70.489999999999995
30.940844,-24.185408,2021/04/28 10:12:08.000,0.003464617781881,"24","2",426.199999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,129.000000000000000,-24.185407999999999,30.940843999999998,3.600000000000000,70.489999999999995
30.940886,-24.185429,2021/04/28 10:12:11.000,0.004859761828162,"3","3",425.800000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,95.000000000000000,-24.185428999999999,30.940885999999999,4.680000000000000,70.500000000000000
30.940956,-24.185415,2021/04/28 10:12:15.000,0.007271361684794,"4","3",425.699999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,77.000000000000000,-24.185414999999999,30.940956000000000,5.760000000000000,70.500000000000000
